trial_number,seed,score,min_over_groups_min_distance,group_min_distance_q10,mean_group_min_distance,global_mean_nn_distance
267,81710,0.395929111341875,0.34754967455474295,0.468498266522573,0.5900346734996622,0.1942649389684669
195,68847,0.39368607918703813,0.33045969544409104,0.4885256548014587,0.591816158224395,0.18004471548272563
234,79878,0.3930005847128791,0.32991254029272454,0.4876326513431109,0.5981172443261874,0.17420688002200008
255,20422,0.3923366118680893,0.33844284471953046,0.4731772625909276,0.5679690633364846,0.20307239173290229
12,895,0.3919921710881391,0.3105859898768517,0.5141014429050702,0.602994902995094,0.18605013578642465
85,49923,0.3918013539571661,0.3108334579469871,0.5132531979724346,0.5901488685608084,0.19080418016001768
32,87801,0.39094550300162845,0.3305649203268111,0.4815163770138544,0.5843369329837588,0.18564904712117214
99,93947,0.38924777450380277,0.30958355247046926,0.508744107553803,0.5943312831626939,0.19341105100688707
171,94103,0.3883749778960226,0.2962795315193434,0.5265181474610414,0.6110302031888466,0.19665097032950135
106,66427,0.38810075999611304,0.37090638134106946,0.4138923279786784,0.5821022501162798,0.1853238577719339
102,96048,0.38781869365694654,0.3564053742722387,0.43493867273400827,0.5883176065115713,0.18881945250122592
210,89838,0.3874743835579594,0.36863970410987995,0.4157264027300785,0.5950866630365511,0.18167733401108124
50,97878,0.38712541913632986,0.33205682724219154,0.4697283069775373,0.5691869139835535,0.18676846948051926
265,30890,0.38692324966016606,0.317557813872181,0.49097140334214356,0.6078993039203278,0.1851174350397013
203,36707,0.386796984163337,0.3441549798926032,0.4507599905694378,0.58947929783836,0.1867997239641768
298,75420,0.3858124156094741,0.30441341608857736,0.5079109148908193,0.5844462404929418,0.18110239286482152
239,76551,0.3853879188143349,0.35236138327735705,0.43492772211980163,0.5888601819818077,0.18994567534558562
129,14315,0.3851073135119859,0.31616654349723033,0.48851846853411934,0.599154113600308,0.18760293530044878
95,38242,0.3844428368228441,0.3450366539173981,0.4435521111810132,0.5868100304684353,0.19057969207816286
209,74923,0.3835336618927355,0.31266074876707145,0.4898430315812317,0.5810355857545052,0.19052609452064115
